date,price,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p),후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수
2022-01-20,2100000,92600000000,1010000000000,504000,330,82.7,388000,727,61,47,128,0.2,0.6,0,1.8,7.9,-0.7,-1.4,-0.11,100.3,-0.1,3.5,-0.3,120.4,0.8,1.8,0.1,1.3,-0.2,1.5,2.5,0.1,101.5,0.5,124.3,0.4,0.6,-0.2,4.4,0.2,0.1,105.6,105.4,104.69,105.33,107.53,105.74,112.31,112.39,104.75,107.75,121.64,112.36,116.46,102.8,104.74,111.65,103.36,107.69,122.08,104.38,91,90,95,95,91,76,73,81,78,76,96,98,102,99,97,93,91,94,97,94,111,111,120,117,107,93,92,101,98,90,104
2022-01-21,2100000,92600000000,1010000000000,504000,330,82.7,388000,727,61,47,128,0.2,0.6,0,1.8,7.9,-0.7,-1.4,-0.11,100.3,-0.1,3.5,-0.3,120.4,0.8,1.8,0.1,1.3,-0.2,1.5,2.5,0.1,101.5,0.5,124.3,0.4,0.6,-0.2,4.4,0.2,0.1,105.6,105.4,104.69,105.33,107.53,105.74,112.31,112.39,104.75,107.75,121.64,112.36,116.46,102.8,104.74,111.65,103.36,107.69,122.08,104.38,91,90,95,95,91,76,73,81,78,76,96,98,102,99,97,93,91,94,97,94,111,111,120,117,107,93,92,101,98,90,104
2022-01-24,2115000,92600000000,1010000000000,504000,330,82.7,388000,727,61,47,128,0.2,0.6,0,1.8,7.9,-0.7,-1.4,-0.11,100.3,-0.1,3.5,-0.3,120.4,0.8,1.8,0.1,1.3,-0.2,1.5,2.5,0.1,101.5,0.5,124.3,0.4,0.6,-0.2,4.4,0.2,0.1,105.6,105.4,104.69,105.33,107.53,105.74,112.31,112.39,104.75,107.75,121.64,112.36,116.46,102.8,104.74,111.65,103.36,107.69,122.08,104.38,91,90,95,95,91,76,73,81,78,76,96,98,102,99,97,93,91,94,97,94,111,111,120,117,107,93,92,101,98,90,104
2022-01-25,1830000,92600000000,1010000000000,504000,330,82.7,388000,727,61,47,128,0.2,0.6,0,1.8,7.9,-0.7,-1.4,-0.11,100.3,-0.1,3.5,-0.3,120.4,0.8,1.8,0.1,1.3,-0.2,1.5,2.5,0.1,101.5,0.5,124.3,0.4,0.6,-0.2,4.4,0.2,0.1,105.6,105.4,104.69,105.33,107.53,105.74,112.31,112.39,104.75,107.75,121.64,112.36,116.46,102.8,104.74,111.65,103.36,107.69,122.08,104.38,91,90,95,95,91,76,73,81,78,76,96,98,102,99,97,93,91,94,97,94,111,111,120,117,107,93,92,101,98,90,104
2022-01-26,1750000,92600000000,1010000000000,504000,330,82.7,388000,727,61,47,128,0.2,0.6,0,1.8,7.9,-0.7,-1.4,-0.11,100.3,-0.1,3.5,-0.3,120.4,0.8,1.8,0.1,1.3,-0.2,1.5,2.5,0.1,101.5,0.5,124.3,0.4,0.6,-0.2,4.4,0.2,0.1,105.6,105.4,104.69,105.33,107.53,105.74,112.31,112.39,104.75,107.75,121.64,112.36,116.46,102.8,104.74,111.65,103.36,107.69,122.08,104.38,91,90,95,95,91,76,73,81,78,76,96,98,102,99,97,93,91,94,97,94,111,111,120,117,107,93,92,101,98,90,104
2022-01-27,2000000,92600000000,1010000000000,504000,330,82.7,388000,727,61,47,128,0.2,0.6,0,1.8,7.9,-0.7,-1.4,-0.11,100.3,-0.1,3.5,-0.3,120.4,0.8,1.8,0.1,1.3,-0.2,1.5,2.5,0.1,101.5,0.5,124.3,0.4,0.6,-0.2,4.4,0.2,0.1,105.6,105.4,104.69,105.33,107.53,105.74,112.31,112.39,104.75,107.75,121.64,112.36,116.46,102.8,104.74,111.65,103.36,107.69,122.08,104.38,91,90,95,95,91,76,73,81,78,76,96,98,102,99,97,93,91,94,97,94,111,111,120,117,107,93,92,101,98,90,104
2022-01-28,1960000,92600000000,1010000000000,504000,330,82.7,388000,727,61,47,128,0.2,0.6,0,1.8,7.9,-0.7,-1.4,-0.11,100.3,-0.1,3.5,-0.3,120.4,0.8,1.8,0.1,1.3,-0.2,1.5,2.5,0.1,101.5,0.5,124.3,0.4,0.6,-0.2,4.4,0.2,0.1,105.6,105.4,104.69,105.33,107.53,105.74,112.31,112.39,104.75,107.75,121.64,112.36,116.46,102.8,104.74,111.65,103.36,107.69,122.08,104.38,91,90,95,95,91,76,73,81,78,76,96,98,102,99,97,93,91,94,97,94,111,111,120,117,107,93,92,101,98,90,104
2022-02-03,1960000,92600000000,1010000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-04,2000000,92600000000,1010000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-07,2050000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-08,2050000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-09,2040000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-10,2040000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-11,2040000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-14,2010000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-15,2015000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-16,2005000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-17,2000000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-18,2020000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-21,2020000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-22,2020000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-23,2020000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-24,2020000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-25,1955000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-02-28,2080000,102600000000,1020000000000,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103
2022-03-02,2000000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-03,2000000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-04,1950000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-07,1950000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-08,1910000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-10,1910000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-11,1910000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-14,1905000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-15,1880000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-16,1875000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-17,2005000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-18,2005000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-21,2010000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-22,2030000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-23,2045000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-24,2045000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
2022-03-25,2050000,102600000000,1020000000000,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103
