date,price,kospi지수,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,전일대비kospi차이,kospi일일등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-02-14,40200,2704.48,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,-43.23,-1.57,1.89,12.33,1.1,2715.1,2724.72,2688.24,616343,11579387,2126853150,3862.15,351.43,1979.76,1714.12,1535.33,0,0,0,1
2022-02-15,40300,2676.54,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,-27.94,-1.03,1.91,12.2,1.09,2712.45,2716.45,2665.47,589039,9435834,2104887624,3812.52,348.26,1965.77,1718.64,1540.24,0,0,0,1
2022-02-16,40100,2729.68,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,53.14,1.99,1.87,12.44,1.11,2719.61,2730.43,2711.34,422366,8389883,2146197286,3864.23,354.33,2001.27,1722.69,1545.08,,,,
2022-02-17,40000,2744.09,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,14.41,0.53,1.86,12.51,1.12,2735.11,2770.66,2711.99,611422,11812905,2157575548,3850.83,355.89,2059.26,1726.09,1549.04,0,0,0,1
2022-02-18,40400,2744.52,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,0.43,0.02,1.86,12.51,1.12,2714.52,2747.08,2711.88,513521,8508342,2157425759,3885.98,357.65,2103.23,1729.39,1552.79,,,,
2022-02-21,40400,2743.8,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,-0.72,-0.03,1.86,12.51,1.12,2706.65,2746.62,2694.9,495301,7896734,2156626849,3912.89,357.31,2120.72,1736.48,1560.65,,,,
2022-02-22,40400,2706.79,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,-37.01,-1.35,1.88,12.34,1.1,2705.08,2721.84,2690.09,648401,10590490,2127945076,3877.22,351.6,2121.18,1739.36,1563.99,,,,
2022-02-23,40400,2719.53,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,12.74,0.47,1.88,12.39,1.11,2727.43,2729.56,2705.31,537841,9138534,2137367310,3867.29,354.78,2129.95,1743.05,1568.31,0,0,0,1
2022-02-24,40400,2648.8,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,-70.73,-2.6,1.93,12.07,1.08,2689.28,2694.55,2642.63,926400,13586138,2082126695,3806.13,349.75,2096.74,1746.2,1572.03,0,0,1,0
2022-02-25,39100,2676.76,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,27.96,1.06,1.91,12.2,1.09,2678.47,2694.81,2665.96,664347,12221012,2103963329,3776.37,353.15,2084.71,1750.84,1577.05,,,,
2022-02-28,41600,2699.18,1.242130751,1.36,511000,294,77.8,378000,727,47,59,128,0,-1.5,-0.2,-0.9,2.9,-1.6,-2.7,-0.03,100,-0.3,2.9,-0.6,120.8,0.3,1.4,-0.5,-0.8,0,0.5,-0.2,0.6,101.6,0.1,124.9,0.5,0.9,0.2,3.1,0.6,0.1,105.7,104.8,105.3,106.32,108.44,106.46,111.72,111.82,103.59,109.54,119.53,108.62,115.66,102.62,105.95,111.57,103.18,109.49,119.93,105.03,90,90,97,92,88,75,75,79,78,73,96,97,98,99,96,91,92,92,96,92,110,111,117,116,108,93,93,99,98,90,103,22.42,0.84,1.89,12.32,1.1,2663,2699.18,2658.25,613470,12894248,2120187754,3781.33,357.8,2082.84,1758.87,1585.96,0,0,0,1
2022-03-02,40000,2703.52,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,4.34,0.16,1.88,12.34,1.1,2698.31,2716.46,2692.24,527950,10996673,2123032520,3792.64,359.59,2082.27,1767.09,1594.81,0,0,0,1
2022-03-03,40000,2747.08,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,43.56,1.61,1.85,12.54,1.12,2729.86,2748.21,2726.35,614515,10592862,2156827002,3796.2,365.82,2142.42,1774.18,1602.22,0,0,0,1
2022-03-04,39000,2713.43,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-33.65,-1.22,1.88,12.39,1.11,2736.58,2736.58,2702.34,765676,12427424,2132467179,3794.09,362.63,2234.57,1786.04,1615.37,0,0,1,0
2022-03-07,39000,2651.31,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-62.12,-2.29,1.92,12.1,1.08,2680.17,2680.17,2644.1,571562,12089300,2083197353,3676.38,357.62,2158.07,1828.34,1665.13,0,0,1,0
2022-03-08,38200,2622.4,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-28.91,-1.09,1.94,11.97,1.07,2617.33,2647.18,2605.81,540370,11679452,2060695940,3601.37,353.1,2140.45,1860.61,1706.45,0,0,1,0
2022-03-10,38200,2680.32,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,57.92,2.21,1.9,12.23,1.09,2660.86,2682.79,2660.86,613810,13694703,2105097714,3674.2,364.39,2154.83,1913.73,1781.84,,,,
2022-03-11,38200,2661.28,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-19.04,-0.71,1.91,12.15,1.08,2665.95,2672.62,2647.28,797034,12363206,2090547969,3668.87,370.82,2186.6,1938.97,1818.45,,,,
2022-03-14,38100,2645.65,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-15.63,-0.59,1.93,12.07,1.08,2654.93,2661.76,2633.31,636324,12037827,2078071441,3627.06,365.31,2217.51,1988.04,1892.42,0,0,1,0
2022-03-15,37600,2621.53,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-24.12,-0.91,1.94,11.97,1.07,2630.31,2641.97,2615.08,604182,9583002,2059389990,3616.38,363.04,2153.54,2000.95,1912.14,0,0,1,0
2022-03-16,37500,2659.23,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,37.7,1.44,1.92,12.14,1.08,2649.85,2659.9,2630.03,736354,9310851,2088519368,3647.79,369.21,2203.19,2004.23,1917.89,0,0,0,1
2022-03-17,40100,2694.51,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,35.28,1.33,1.89,12.3,1.1,2703.27,2714,2694.51,546079,11900905,2116541927,3699.08,369.17,2209.7,2003.42,1917.35,0,0,0,1
2022-03-18,40100,2707.02,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,12.51,0.46,1.88,12.36,1.1,2695.64,2708.16,2688.71,644017,11442604,2125657537,3710.01,370.48,2262.92,2002.56,1917.35,0,0,0,1
2022-03-21,40200,2686.05,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-20.97,-0.77,1.9,12.26,1.09,2717.81,2717.81,2683.69,502402,8693850,2109394247,3726.76,369.88,2228.28,2002.12,1917.82,0,1,0,1
2022-03-22,40600,2710,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,23.95,0.89,1.88,12.37,1.1,2686.68,2712.14,2686.58,489442,9367506,2127002890,3735.76,371.49,2203.73,2001.84,1917.89,0,1,0,1
2022-03-23,40900,2735.05,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,25.05,0.92,1.86,12.48,1.11,2727.12,2742.27,2720.83,883376,11838672,2146408436,3754.45,371.95,2196.8,2001.72,1918.25,0,1,0,0
2022-03-24,40900,2729.66,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-5.39,-0.2,1.87,12.45,1.11,2716.25,2729.66,2705.14,960898,13177859,2142618011,3831.97,370.11,2220.45,2001.81,1918.92,0,0,0,1
2022-03-25,41000,2729.98,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,0.32,0.01,1.87,12.46,1.11,2740.83,2740.95,2722.36,602771,10824995,2143377809,3802.67,368.57,2179.59,2001.92,1919.65,0,1,0,1
2022-03-28,41000,2729.56,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,-0.42,-0.02,1.87,12.46,1.11,2721.22,2737.46,2707.74,768043,9801744,2143333164,3819.52,368.17,2159.51,2001.15,1920.44,0,0,0,1
2022-03-29,41500,2741.07,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,11.51,0.42,1.86,12.51,1.12,2745.62,2754.18,2733.22,732159,10020300,2152615774,3816.87,369.96,2170.24,2000.45,1920.32,0,0,0,1
2022-03-30,41600,2746.74,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,5.67,0.21,1.85,12.54,1.12,2758.31,2760.6,2740.02,840134,11099514,2156901356,3833.97,370.21,2181.94,1999.44,1919.72,0,1,0,1
2022-03-31,40100,2757.65,1.242130751,1.36,671000,446,89.8,425000,721,53,72,128.1,0.1,-1.4,-0.4,-0.7,8.4,-2.2,-3.4,0.13,99.8,-0.2,2.5,-0.4,120.8,0,0.6,0.2,-2.3,-0.9,-0.3,-0.9,0.5,101.5,-0.1,125.4,0.4,0.3,0.2,1,0.5,0,103.4,104,106.06,107.62,108.94,107.89,109.89,109.64,102.59,104.37,119.25,109.74,113.48,102.79,107.79,109.35,102.99,104.28,119.65,105.92,90,90,97,92,89,71,70,75,75,69,95,94,98,95,95,87,88,93,88,85,114,115,123,120,108,96,97,108,99,92,103,10.91,0.4,1.85,12.58,1.12,2743.24,2765.2,2743.2,1030289,9729367,2164962824,3848.52,373.53,2184.3,1998.39,1918.84,0,1,0,1
