date,price,전일 주가,일일등락률,kospi지수,kospi등락률(%),kospi대비 주가,주가하락세,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,현재지수,대비,등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-05-03,40500,40500,0,2680.46,-0.26,-0.26,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2680.46,-6.99,-0.26,1.85,11.1,1.07,2690.16,2702.1,2680.46,883403,9199338,2109346131,4062.8,375.64,2162.52,1937.99,1903.93,0,0,1,0
2022-05-04,40500,40500,0,2677.57,-0.11,-0.11,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2677.57,-2.89,-0.11,1.85,11.09,1.07,2690.45,2696.03,2667.23,1181020,9903934,2107550083,4014.48,374.11,2162.68,1934.47,1906.66,0,0,1,0
2022-05-06,40500,40500,0,2644.51,-1.23,-1.23,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2644.51,-33.06,-1.23,1.88,10.95,1.06,2650.89,2652.51,2635.97,1333936,10595418,2081320428,3972.51,368.87,2186.21,1931.69,1914.2,0,0,1,0
2022-05-09,40500,40500,0,2610.81,-1.27,-1.27,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2610.81,-33.7,-1.27,1.9,10.81,1.05,2634.32,2642.75,2606.08,892653,9289661,2055162929,3907.51,363.46,2153.95,1938.49,1931.32,0,0,1,0
2022-05-10,40500,40500,0,2596.56,-0.55,-0.55,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2596.56,-14.25,-0.55,1.91,10.75,1.04,2590.13,2602.75,2553.01,841463,10842463,2043673173,3936.03,361.59,2123.25,1943.79,1941.46,0,0,1,0
2022-05-11,40500,40500,0,2592.27,-0.17,-0.17,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2592.27,-4.29,-0.17,1.92,10.74,1.04,2586.52,2599.11,2579.09,679510,8608259,2040258394,3939.14,362.52,2178.19,1946.11,1947.59,0,0,1,0
2022-05-12,40500,40500,0,2550.08,-1.63,-1.63,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2550.08,-42.19,-1.63,1.95,10.56,1.02,2569.5,2591.57,2546.8,900331,12167915,2007195727,3896.42,360.79,2185.81,1948.69,1953.29,0,0,1,0
2022-05-13,40500,40500,0,2604.24,2.12,2.12,1,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2604.24,54.16,2.12,1.91,10.79,1.04,2570.01,2605.84,2565.96,788539,10342061,2049292684,3945.06,367.96,2219.01,1951.7,1959.24,0,0,0,1
2022-05-16,40500,40500,0,2596.58,-0.29,-0.29,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2596.58,-7.66,-0.29,1.91,10.75,1.04,2624.69,2629.2,2593.61,780199,8528537,2043528753,3999.49,370.76,2195.11,1958.73,1970.51,0,0,1,0
2022-05-17,35700,40500,-11.85185185,2620.44,0.92,12.77185185,1,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2620.44,23.86,0.92,1.9,10.85,1.05,2603.58,2621.84,2603.58,873519,9658877,2062679874,3936.83,372.96,2185.3,1963.26,1976.49,0,1,1,0
2022-05-18,36100,35700,1.120448179,2625.98,0.21,-0.9104481793,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2625.98,5.54,0.21,1.89,10.87,1.05,2634.75,2644.13,2618,870268,10047168,2067575122,3956.09,370.05,2200.17,1967.33,1981.61,0,0,1,0
2022-05-19,40000,36100,10.8033241,2592.34,-1.28,-12.0833241,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2592.34,-33.64,-1.28,1.92,10.73,1.04,2576.24,2597.79,2568.54,677595,9883990,2041376481,3892.02,364.58,2155.52,1972.11,1986.76,0,0,0,1
2022-05-20,35500,40000,-11.25,2639.29,1.81,13.06,1,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2639.29,46.95,1.81,1.88,10.93,1.06,2605.78,2641.68,2605.38,755653,9634339,2077558136,3936.32,366.43,2185.2,1977.39,1990.99,0,0,1,0
2022-05-23,35900,35500,1.126760563,2647.38,0.31,-0.8167605634,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2647.38,8.09,0.31,1.88,10.96,1.06,2651.63,2653.87,2634.29,644205,7815204,2083210177,3932.9,367.82,2208.81,1988.77,1998.38,0,0,1,0
2022-05-24,34800,35900,-3.064066852,2605.87,-1.57,1.494066852,1,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2605.87,-41.51,-1.57,1.91,10.79,1.04,2638.94,2646.99,2605.87,851236,8703526,2050778685,3868.59,362.62,2222.42,1994.77,2000.93,,,,
2022-05-25,34900,34800,0.2873563218,2617.22,0.44,0.1526436782,1,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2617.22,11.35,0.44,1.9,10.83,1.05,2621.75,2630.17,2602.94,712611,8353419,2059889816,3896.65,366.02,2221.09,1998.59,2002.68,1,0,0,1
2022-05-26,34900,34900,0,2612.45,-0.18,-0.18,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2612.45,-4.77,-0.18,1.9,10.81,1.05,2616.99,2641.91,2602.01,595849,8613524,2056303508,3876.09,363.96,2231.93,2001.53,2003.85,0,0,1,0
2022-05-27,34700,34900,-0.5730659026,2638.05,0.98,1.553065903,1,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2638.05,25.6,0.98,1.88,10.92,1.06,2640.75,2644.71,2631.49,590814,8028159,2076115881,3926.07,368.3,2292.93,2004.55,2005.14,0,0,1,0
2022-05-30,35600,34700,2.593659942,2669.66,1.2,-1.393659942,0,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2669.66,31.61,1.2,1.86,11.05,1.07,2662.31,2672.74,2654.18,469798,7473952,2101290667,3949.62,375.23,2237.25,2010.45,2007.13,0,0,1,0
2022-05-31,34900,35600,-1.966292135,2685.9,0.61,2.576292135,1,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,2685.9,16.24,0.61,1.85,11.12,1.08,2666.88,2685.9,2654.32,671679,13970896,2113784329,3943.06,375.45,2253.7,2012.69,2008.23,0,0,0,1
2022-06-02,34500,34900,-1.146131805,2658.99,-1,0.1461318052,1,1.242130751,1.36,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2658.99,-26.91,-1,1.87,11.01,1.06,2670.74,2674,2653.59,525259,7860485,2092789271,3944.28,371.74,2200.87,2017.79,2011.18,0,0,1,0
2022-06-03,35300,34500,2.31884058,2670.65,0.44,-1.87884058,0,1.242130751,1.36,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2670.65,11.66,0.44,1.86,11.06,1.07,2679.57,2681.51,2663,562470,7566758,2101703362,3924.54,376.22,2234.62,2020.84,2013.43,,,,
2022-06-07,35300,35300,0,2626.34,-1.66,-1.66,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2626.34,-44.31,-1.66,1.89,10.87,1.05,2659.27,2662.04,2622.78,524710,8948924,2067165431,3887.31,370.91,2204.93,2035.74,2027.96,0,0,0,1
2022-06-08,38000,35300,7.648725212,2626.15,-0.01,-7.658725212,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2626.15,-0.19,-0.01,1.89,10.87,1.05,2633.53,2639.52,2621.96,576390,7964335,2066742737,3869.22,375.03,2178.04,2042.04,2036.52,0,0,0,1
2022-06-09,37000,38000,-2.631578947,2625.44,-0.03,2.601578947,1,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2625.44,-0.71,-0.03,1.89,11.44,1.04,2618.92,2627.88,2606.61,814883,10857975,2066451297,3820.97,373.61,2149.74,2048.47,2044.4,0,0,1,0
2022-06-10,37000,37000,0,2595.87,-1.13,-1.13,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2595.87,-29.57,-1.13,1.91,11.31,1.02,2596.37,2602.8,2583.74,724090,8285964,2043213222,3799.96,370.44,2122.67,2056.79,2054.37,0,0,1,0
2022-06-13,39000,37000,5.405405405,2504.51,-3.52,-8.925405405,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2504.51,-91.36,-3.52,1.98,10.91,0.99,2550.21,2550.32,2504.51,660309,10335874,1972203678,3715.92,357.77,2040.34,2074.3,2074.89,0,0,1,0
2022-06-14,35200,39000,-9.743589744,2492.97,-0.46,9.283589744,1,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2492.97,-11.54,-0.46,1.99,10.86,0.98,2472.96,2503.17,2457.39,671757,9992820,1962993357,3686.37,356.18,2052.25,2081.98,2083.67,,,,
2022-06-15,35000,35200,-0.5681818182,2447.38,-1.83,-1.261818182,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2447.38,-45.59,-1.83,2.03,10.66,0.96,2490.01,2495.54,2436.04,714143,9936928,1926857817,3715.56,350.5,2012.86,2087.61,2090.62,0,0,1,0
2022-06-16,39000,35000,11.42857143,2451.41,0.16,-11.26857143,0,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2451.41,4.03,0.16,2.03,10.68,0.97,2481.66,2500.36,2447.33,584041,9588187,1931070978,3720.43,350.01,2003.74,2092.2,2096.1,,,,
2022-06-17,34300,39000,-12.05128205,2440.93,-0.43,11.62128205,1,1.610169492,1.466666667,655000,394,97.3,543000,740,62,46,129.2,0.3,-2.2,-0.3,0.4,2.2,0.6,-2.8,0.18,99.7,0.1,2.3,0.1,121.4,0.3,-0.4,0.9,1.3,-0.5,0,0.3,0.2,101.3,0.1,127,0.6,1.2,0.3,-0.1,0.2,0.2,102.5,101.8,108.22,110.42,111.79,111.04,111.8,105.26,98.51,96.97,118.06,105.42,125.48,104.46,109.6,106.36,104.54,96.84,118.46,108.3,87,88,91,88,87,60,63,64,63,56,88,90,93,89,88,69,71,74,69,64,114,118,124,119,108,96,97,105,102,90,96,2440.93,-10.48,-0.43,2.03,10.63,0.96,2409.72,2441.34,2396.47,634897,11201572,1921148560,3725.78,346.19,1983.42,2098.45,2104.2,0,0,1,0
