,month,Close
162,2013-07,3559.710904208094
163,2013-08,3639.928677645594
164,2013-09,3731.2619995117157
165,2013-10,3848.2026261039377
166,2013-11,3957.533007812498
167,2013-12,4075.8857073102663
168,2014-01,4154.361862909225
169,2014-02,4199.451056229441
170,2014-03,4276.359095982143
171,2014-04,4119.306198846725
172,2014-05,4135.374302455357
173,2014-06,4332.737653459822
174,2014-07,4434.125954367898
175,2014-08,4464.831449962798
176,2014-09,4551.585728236607
177,2014-10,4403.23046875
178,2014-11,4687.702688116777
179,2014-12,4732.700927734375
180,2015-01,4673.701489257813
181,2015-02,4854.255833675987
182,2015-03,4938.01045365767
183,2015-04,4985.951427641369
184,2015-05,5029.431469726563
185,2015-06,5073.041836825284
186,2015-07,5082.809969815341
187,2015-08,4934.622860863095
188,2015-09,4748.004324776785
189,2015-10,4879.03682084517
190,2015-11,5082.508032226562
191,2015-12,5040.5400390625
192,2016-01,4610.7142526726975
193,2016-02,4463.206030273437
194,2016-03,4754.479114879261
195,2016-04,4892.168108258928
196,2016-05,4788.235235305059
197,2016-06,4856.232688210227
198,2016-07,5023.98896484375
199,2016-08,5217.038319463315
200,2016-09,5254.154296875
201,2016-10,5255.989560081845
202,2016-11,5260.565243675595
203,2016-12,5413.116652715774
204,2017-01,5561.423486328125
205,2017-02,5764.702097039473
206,2017-03,5864.96433423913
207,2017-04,5912.169484991777
208,2017-05,6124.878173828125
209,2017-06,6224.285888671875
210,2017-07,6294.6740234375
211,2017-08,6311.397397248641
212,2017-09,6428.0789794921875
213,2017-10,6603.011341441761
214,2017-11,6796.045224144345
215,2017-12,6889.740454101562
216,2018-01,7279.498046875
217,2018-02,7161.7726408305925
218,2018-03,7311.506696428572
219,2018-04,7084.142345610119
220,2018-05,7339.327281605114
221,2018-06,7645.138532366072
222,2018-07,7756.863862537202
223,2018-08,7892.233462126359
224,2018-09,7983.307411595395
225,2018-10,7527.083899456522
226,2018-11,7236.081449962798
227,2018-12,6814.2916067023025
228,2019-01,6979.655715215774
229,2019-02,7430.077354029605
230,2019-03,7629.366652715774
231,2019-04,7994.9209216889885
232,2019-05,7804.820867365057
233,2019-06,7825.459008789063
234,2019-07,8205.598677201704
235,2019-08,7910.933238636364
236,2019-09,8087.699975585938
237,2019-10,8079.27829908288
238,2019-11,8517.57744140625
239,2019-12,8778.59193638393
240,2020-01,9233.35997953869
241,2020-02,9418.85002055921
242,2020-03,7772.205832741477
243,2020-04,8292.407180059523
244,2020-05,9105.65546875
245,2020-06,9839.971324573864
246,2020-07,10499.86270419034
247,2020-08,11212.290504092261
248,2020-09,11088.679966517857
249,2020-10,11435.234108664772
250,2020-11,11794.4615234375
251,2020-12,12619.050914417614
252,2021-01,13186.605777138158
253,2021-02,13737.403628700658
254,2021-03,13168.811820652174
255,2021-04,13900.437965029761
256,2021-05,13520.229052734376
257,2021-06,14097.169078480114
258,2021-07,14639.07287016369
259,2021-08,14856.517711292614
260,2021-09,15023.538550967261
261,2021-10,14879.01232328869
262,2021-11,15814.932896205357
263,2021-12,15474.43172940341
264,2022-01,14531.377490234376
265,2022-02,13898.728412828947
266,2022-03,13623.262950067934
267,2022-04,13394.163037109374
268,2022-05,11829.729538690477
269,2022-06,11418.91908482143
270,2022-07,11622.63154296875
271,2022-08,12570.260402513586
272,2022-09,11402.84998139881
273,2022-10,10711.83349609375
